"Notes"	"Year"	"Year Code"	"Month"	"Month Code"	"State"	"State Code"	"County"	"County Code"	Deaths	Population	Crude Rate
	"2016"	"2016"	"Sep., 2016"	"2016/09"	"Montana"	"30"	"Deer Lodge County, MT"	"30023"	Suppressed	Not Applicable	Not Applicable
	"2016"	"2016"	"Sep., 2016"	"2016/09"	"Montana"	"30"	"Fallon County, MT"	"30025"	Suppressed	Not Applicable	Not Applicable
	"2016"	"2016"	"Sep., 2016"	"2016/09"	"Montana"	"30"	"Fergus County, MT"	"30027"	19	Not Applicable	Not Applicable
	"2016"	"2016"	"Sep., 2016"	"2016/09"	"Montana"	"30"	"Flathead County, MT"	"30029"	64	Not Applicable	Not Applicable
	"2016"	"2016"	"Sep., 2016"	"2016/09"	"Montana"	"30"	"Gallatin County, MT"	"30031"	62	Not Applicable	Not Applicable
	"2016"	"2016"	"Sep., 2016"	"2016/09"	"Montana"	"30"	"Garfield County, MT"	"30033"	Suppressed	Not Applicable	Not Applicable
	"2016"	"2016"	"Sep., 2016"	"2016/09"	"Montana"	"30"	"Glacier County, MT"	"30035"	Suppressed	Not Applicable	Not Applicable
	"2016"	"2016"	"Sep., 2016"	"2016/09"	"Montana"	"30"	"Golden Valley County, MT"	"30037"	Suppressed	Not Applicable	Not Applicable
	"2016"	"2016"	"Sep., 2016"	"2016/09"	"Montana"	"30"	"Granite County, MT"	"30039"	Suppressed	Not Applicable	Not Applicable
	"2016"	"2016"	"Sep., 2016"	"2016/09"	"Montana"	"30"	"Hill County, MT"	"30041"	Suppressed	Not Applicable	Not Applicable
	"2016"	"2016"	"Sep., 2016"	"2016/09"	"Montana"	"30"	"Jefferson County, MT"	"30043"	Suppressed	Not Applicable	Not Applicable
	"2016"	"2016"	"Sep., 2016"	"2016/09"	"Montana"	"30"	"Judith Basin County, MT"	"30045"	Suppressed	Not Applicable	Not Applicable
	"2016"	"2016"	"Sep., 2016"	"2016/09"	"Montana"	"30"	"Lake County, MT"	"30047"	21	Not Applicable	Not Applicable
	"2016"	"2016"	"Sep., 2016"	"2016/09"	"Montana"	"30"	"Lewis and Clark County, MT"	"30049"	37	Not Applicable	Not Applicable
	"2016"	"2016"	"Sep., 2016"	"2016/09"	"Montana"	"30"	"Liberty County, MT"	"30051"	Suppressed	Not Applicable	Not Applicable
	"2016"	"2016"	"Sep., 2016"	"2016/09"	"Montana"	"30"	"Lincoln County, MT"	"30053"	14	Not Applicable	Not Applicable
	"2016"	"2016"	"Sep., 2016"	"2016/09"	"Montana"	"30"	"McCone County, MT"	"30055"	Suppressed	Not Applicable	Not Applicable
	"2016"	"2016"	"Sep., 2016"	"2016/09"	"Montana"	"30"	"Madison County, MT"	"30057"	Suppressed	Not Applicable	Not Applicable
	"2016"	"2016"	"Sep., 2016"	"2016/09"	"Montana"	"30"	"Meagher County, MT"	"30059"	Suppressed	Not Applicable	Not Applicable
	"2016"	"2016"	"Sep., 2016"	"2016/09"	"Montana"	"30"	"Mineral County, MT"	"30061"	Suppressed	Not Applicable	Not Applicable
	"2016"	"2016"	"Sep., 2016"	"2016/09"	"Montana"	"30"	"Missoula County, MT"	"30063"	74	Not Applicable	Not Applicable
	"2016"	"2016"	"Sep., 2016"	"2016/09"	"Montana"	"30"	"Musselshell County, MT"	"30065"	Suppressed	Not Applicable	Not Applicable
	"2016"	"2016"	"Sep., 2016"	"2016/09"	"Montana"	"30"	"Park County, MT"	"30067"	14	Not Applicable	Not Applicable
	"2016"	"2016"	"Sep., 2016"	"2016/09"	"Montana"	"30"	"Petroleum County, MT"	"30069"	Suppressed	Not Applicable	Not Applicable
	"2016"	"2016"	"Sep., 2016"	"2016/09"	"Montana"	"30"	"Phillips County, MT"	"30071"	Suppressed	Not Applicable	Not Applicable
	"2016"	"2016"	"Sep., 2016"	"2016/09"	"Montana"	"30"	"Pondera County, MT"	"30073"	10	Not Applicable	Not Applicable
	"2016"	"2016"	"Sep., 2016"	"2016/09"	"Montana"	"30"	"Powder River County, MT"	"30075"	Suppressed	Not Applicable	Not Applicable
	"2016"	"2016"	"Sep., 2016"	"2016/09"	"Montana"	"30"	"Powell County, MT"	"30077"	Suppressed	Not Applicable	Not Applicable
	"2016"	"2016"	"Sep., 2016"	"2016/09"	"Montana"	"30"	"Prairie County, MT"	"30079"	Suppressed	Not Applicable	Not Applicable
	"2016"	"2016"	"Sep., 2016"	"2016/09"	"Montana"	"30"	"Ravalli County, MT"	"30081"	27	Not Applicable	Not Applicable
	"2016"	"2016"	"Sep., 2016"	"2016/09"	"Montana"	"30"	"Richland County, MT"	"30083"	Suppressed	Not Applicable	Not Applicable
	"2016"	"2016"	"Sep., 2016"	"2016/09"	"Montana"	"30"	"Roosevelt County, MT"	"30085"	Suppressed	Not Applicable	Not Applicable
	"2016"	"2016"	"Sep., 2016"	"2016/09"	"Montana"	"30"	"Rosebud County, MT"	"30087"	Suppressed	Not Applicable	Not Applicable
	"2016"	"2016"	"Sep., 2016"	"2016/09"	"Montana"	"30"	"Sanders County, MT"	"30089"	15	Not Applicable	Not Applicable
	"2016"	"2016"	"Sep., 2016"	"2016/09"	"Montana"	"30"	"Sheridan County, MT"	"30091"	Suppressed	Not Applicable	Not Applicable
	"2016"	"2016"	"Sep., 2016"	"2016/09"	"Montana"	"30"	"Silver Bow County, MT"	"30093"	36	Not Applicable	Not Applicable
	"2016"	"2016"	"Sep., 2016"	"2016/09"	"Montana"	"30"	"Stillwater County, MT"	"30095"	Suppressed	Not Applicable	Not Applicable
	"2016"	"2016"	"Sep., 2016"	"2016/09"	"Montana"	"30"	"Sweet Grass County, MT"	"30097"	Suppressed	Not Applicable	Not Applicable
	"2016"	"2016"	"Sep., 2016"	"2016/09"	"Montana"	"30"	"Teton County, MT"	"30099"	Suppressed	Not Applicable	Not Applicable
	"2016"	"2016"	"Sep., 2016"	"2016/09"	"Montana"	"30"	"Toole County, MT"	"30101"	Suppressed	Not Applicable	Not Applicable
	"2016"	"2016"	"Sep., 2016"	"2016/09"	"Montana"	"30"	"Treasure County, MT"	"30103"	Suppressed	Not Applicable	Not Applicable
	"2016"	"2016"	"Sep., 2016"	"2016/09"	"Montana"	"30"	"Valley County, MT"	"30105"	Suppressed	Not Applicable	Not Applicable
	"2016"	"2016"	"Sep., 2016"	"2016/09"	"Montana"	"30"	"Wheatland County, MT"	"30107"	Suppressed	Not Applicable	Not Applicable
	"2016"	"2016"	"Sep., 2016"	"2016/09"	"Montana"	"30"	"Wibaux County, MT"	"30109"	Suppressed	Not Applicable	Not Applicable
	"2016"	"2016"	"Sep., 2016"	"2016/09"	"Montana"	"30"	"Yellowstone County, MT"	"30111"	114	Not Applicable	Not Applicable
	"2016"	"2016"	"Sep., 2016"	"2016/09"	"Nevada"	"32"	"Churchill County, NV"	"32001"	18	Not Applicable	Not Applicable
	"2016"	"2016"	"Sep., 2016"	"2016/09"	"Nevada"	"32"	"Clark County, NV"	"32003"	1255	Not Applicable	Not Applicable
	"2016"	"2016"	"Sep., 2016"	"2016/09"	"Nevada"	"32"	"Douglas County, NV"	"32005"	58	Not Applicable	Not Applicable
	"2016"	"2016"	"Sep., 2016"	"2016/09"	"Nevada"	"32"	"Elko County, NV"	"32007"	21	Not Applicable	Not Applicable
	"2016"	"2016"	"Sep., 2016"	"2016/09"	"Nevada"	"32"	"Esmeralda County, NV"	"32009"	Suppressed	Not Applicable	Not Applicable
	"2016"	"2016"	"Sep., 2016"	"2016/09"	"Nevada"	"32"	"Eureka County, NV"	"32011"	Suppressed	Not Applicable	Not Applicable
	"2016"	"2016"	"Sep., 2016"	"2016/09"	"Nevada"	"32"	"Humboldt County, NV"	"32013"	11	Not Applicable	Not Applicable
	"2016"	"2016"	"Sep., 2016"	"2016/09"	"Nevada"	"32"	"Lander County, NV"	"32015"	Suppressed	Not Applicable	Not Applicable
	"2016"	"2016"	"Sep., 2016"	"2016/09"	"Nevada"	"32"	"Lincoln County, NV"	"32017"	Suppressed	Not Applicable	Not Applicable
	"2016"	"2016"	"Sep., 2016"	"2016/09"	"Nevada"	"32"	"Lyon County, NV"	"32019"	59	Not Applicable	Not Applicable
	"2016"	"2016"	"Sep., 2016"	"2016/09"	"Nevada"	"32"	"Mineral County, NV"	"32021"	Suppressed	Not Applicable	Not Applicable
	"2016"	"2016"	"Sep., 2016"	"2016/09"	"Nevada"	"32"	"Nye County, NV"	"32023"	56	Not Applicable	Not Applicable
	"2016"	"2016"	"Sep., 2016"	"2016/09"	"Nevada"	"32"	"Pershing County, NV"	"32027"	Suppressed	Not Applicable	Not Applicable
	"2016"	"2016"	"Sep., 2016"	"2016/09"	"Nevada"	"32"	"Storey County, NV"	"32029"	Suppressed	Not Applicable	Not Applicable
	"2016"	"2016"	"Sep., 2016"	"2016/09"	"Nevada"	"32"	"Washoe County, NV"	"32031"	353	Not Applicable	Not Applicable
	"2016"	"2016"	"Sep., 2016"	"2016/09"	"Nevada"	"32"	"White Pine County, NV"	"32033"	Suppressed	Not Applicable	Not Applicable
	"2016"	"2016"	"Sep., 2016"	"2016/09"	"Nevada"	"32"	"Carson City, NV"	"32510"	56	Not Applicable	Not Applicable
	"2016"	"2016"	"Sep., 2016"	"2016/09"	"New Mexico"	"35"	"Bernalillo County, NM"	"35001"	418	Not Applicable	Not Applicable
	"2016"	"2016"	"Sep., 2016"	"2016/09"	"New Mexico"	"35"	"Catron County, NM"	"35003"	Suppressed	Not Applicable	Not Applicable
	"2016"	"2016"	"Sep., 2016"	"2016/09"	"New Mexico"	"35"	"Chaves County, NM"	"35005"	58	Not Applicable	Not Applicable
	"2016"	"2016"	"Sep., 2016"	"2016/09"	"New Mexico"	"35"	"Cibola County, NM"	"35006"	20	Not Applicable	Not Applicable
	"2016"	"2016"	"Sep., 2016"	"2016/09"	"New Mexico"	"35"	"Colfax County, NM"	"35007"	Suppressed	Not Applicable	Not Applicable
	"2016"	"2016"	"Sep., 2016"	"2016/09"	"New Mexico"	"35"	"Curry County, NM"	"35009"	31	Not Applicable	Not Applicable
	"2016"	"2016"	"Sep., 2016"	"2016/09"	"New Mexico"	"35"	"DeBaca County, NM"	"35011"	Suppressed	Not Applicable	Not Applicable
	"2016"	"2016"	"Sep., 2016"	"2016/09"	"New Mexico"	"35"	"Dona Ana County, NM"	"35013"	99	Not Applicable	Not Applicable
	"2016"	"2016"	"Sep., 2016"	"2016/09"	"New Mexico"	"35"	"Eddy County, NM"	"35015"	38	Not Applicable	Not Applicable
	"2016"	"2016"	"Sep., 2016"	"2016/09"	"New Mexico"	"35"	"Grant County, NM"	"35017"	22	Not Applicable	Not Applicable
	"2016"	"2016"	"Sep., 2016"	"2016/09"	"New Mexico"	"35"	"Guadalupe County, NM"	"35019"	Suppressed	Not Applicable	Not Applicable
	"2016"	"2016"	"Sep., 2016"	"2016/09"	"New Mexico"	"35"	"Harding County, NM"	"35021"	Suppressed	Not Applicable	Not Applicable
	"2016"	"2016"	"Sep., 2016"	"2016/09"	"New Mexico"	"35"	"Hidalgo County, NM"	"35023"	Suppressed	Not Applicable	Not Applicable
	"2016"	"2016"	"Sep., 2016"	"2016/09"	"New Mexico"	"35"	"Lea County, NM"	"35025"	39	Not Applicable	Not Applicable
	"2016"	"2016"	"Sep., 2016"	"2016/09"	"New Mexico"	"35"	"Lincoln County, NM"	"35027"	19	Not Applicable	Not Applicable
	"2016"	"2016"	"Sep., 2016"	"2016/09"	"New Mexico"	"35"	"Los Alamos County, NM"	"35028"	16	Not Applicable	Not Applicable
	"2016"	"2016"	"Sep., 2016"	"2016/09"	"New Mexico"	"35"	"Luna County, NM"	"35029"	27	Not Applicable	Not Applicable
	"2016"	"2016"	"Sep., 2016"	"2016/09"	"New Mexico"	"35"	"McKinley County, NM"	"35031"	58	Not Applicable	Not Applicable
	"2016"	"2016"	"Sep., 2016"	"2016/09"	"New Mexico"	"35"	"Mora County, NM"	"35033"	Suppressed	Not Applicable	Not Applicable
	"2016"	"2016"	"Sep., 2016"	"2016/09"	"New Mexico"	"35"	"Otero County, NM"	"35035"	53	Not Applicable	Not Applicable
	"2016"	"2016"	"Sep., 2016"	"2016/09"	"New Mexico"	"35"	"Quay County, NM"	"35037"	Suppressed	Not Applicable	Not Applicable
	"2016"	"2016"	"Sep., 2016"	"2016/09"	"New Mexico"	"35"	"Rio Arriba County, NM"	"35039"	28	Not Applicable	Not Applicable
	"2016"	"2016"	"Sep., 2016"	"2016/09"	"New Mexico"	"35"	"Roosevelt County, NM"	"35041"	14	Not Applicable	Not Applicable
	"2016"	"2016"	"Sep., 2016"	"2016/09"	"New Mexico"	"35"	"Sandoval County, NM"	"35043"	81	Not Applicable	Not Applicable
	"2016"	"2016"	"Sep., 2016"	"2016/09"	"New Mexico"	"35"	"San Juan County, NM"	"35045"	103	Not Applicable	Not Applicable
	"2016"	"2016"	"Sep., 2016"	"2016/09"	"New Mexico"	"35"	"San Miguel County, NM"	"35047"	15	Not Applicable	Not Applicable
	"2016"	"2016"	"Sep., 2016"	"2016/09"	"New Mexico"	"35"	"Santa Fe County, NM"	"35049"	88	Not Applicable	Not Applicable
	"2016"	"2016"	"Sep., 2016"	"2016/09"	"New Mexico"	"35"	"Sierra County, NM"	"35051"	23	Not Applicable	Not Applicable
	"2016"	"2016"	"Sep., 2016"	"2016/09"	"New Mexico"	"35"	"Socorro County, NM"	"35053"	17	Not Applicable	Not Applicable
	"2016"	"2016"	"Sep., 2016"	"2016/09"	"New Mexico"	"35"	"Taos County, NM"	"35055"	22	Not Applicable	Not Applicable
	"2016"	"2016"	"Sep., 2016"	"2016/09"	"New Mexico"	"35"	"Torrance County, NM"	"35057"	11	Not Applicable	Not Applicable
	"2016"	"2016"	"Sep., 2016"	"2016/09"	"New Mexico"	"35"	"Union County, NM"	"35059"	Suppressed	Not Applicable	Not Applicable
	"2016"	"2016"	"Sep., 2016"	"2016/09"	"New Mexico"	"35"	"Valencia County, NM"	"35061"	43	Not Applicable	Not Applicable
	"2016"	"2016"	"Sep., 2016"	"2016/09"	"Oregon"	"41"	"Baker County, OR"	"41001"	17	Not Applicable	Not Applicable
	"2016"	"2016"	"Sep., 2016"	"2016/09"	"Oregon"	"41"	"Benton County, OR"	"41003"	32	Not Applicable	Not Applicable
	"2016"	"2016"	"Sep., 2016"	"2016/09"	"Oregon"	"41"	"Clackamas County, OR"	"41005"	274	Not Applicable	Not Applicable
	"2016"	"2016"	"Sep., 2016"	"2016/09"	"Oregon"	"41"	"Clatsop County, OR"	"41007"	38	Not Applicable	Not Applicable
	"2016"	"2016"	"Sep., 2016"	"2016/09"	"Oregon"	"41"	"Columbia County, OR"	"41009"	33	Not Applicable	Not Applicable
	"2016"	"2016"	"Sep., 2016"	"2016/09"	"Oregon"	"41"	"Coos County, OR"	"41011"	81	Not Applicable	Not Applicable
	"2016"	"2016"	"Sep., 2016"	"2016/09"	"Oregon"	"41"	"Crook County, OR"	"41013"	21	Not Applicable	Not Applicable
	"2016"	"2016"	"Sep., 2016"	"2016/09"	"Oregon"	"41"	"Curry County, OR"	"41015"	20	Not Applicable	Not Applicable
	"2016"	"2016"	"Sep., 2016"	"2016/09"	"Oregon"	"41"	"Deschutes County, OR"	"41017"	104	Not Applicable	Not Applicable
	"2016"	"2016"	"Sep., 2016"	"2016/09"	"Oregon"	"41"	"Douglas County, OR"	"41019"	108	Not Applicable	Not Applicable
	"2016"	"2016"	"Sep., 2016"	"2016/09"	"Oregon"	"41"	"Gilliam County, OR"	"41021"	Suppressed	Not Applicable	Not Applicable
	"2016"	"2016"	"Sep., 2016"	"2016/09"	"Oregon"	"41"	"Grant County, OR"	"41023"	Suppressed	Not Applicable	Not Applicable
	"2016"	"2016"	"Sep., 2016"	"2016/09"	"Oregon"	"41"	"Harney County, OR"	"41025"	Suppressed	Not Applicable	Not Applicable
	"2016"	"2016"	"Sep., 2016"	"2016/09"	"Oregon"	"41"	"Hood River County, OR"	"41027"	21	Not Applicable	Not Applicable
	"2016"	"2016"	"Sep., 2016"	"2016/09"	"Oregon"	"41"	"Jackson County, OR"	"41029"	189	Not Applicable	Not Applicable
	"2016"	"2016"	"Sep., 2016"	"2016/09"	"Oregon"	"41"	"Jefferson County, OR"	"41031"	12	Not Applicable	Not Applicable
	"2016"	"2016"	"Sep., 2016"	"2016/09"	"Oregon"	"41"	"Josephine County, OR"	"41033"	100	Not Applicable	Not Applicable
	"2016"	"2016"	"Sep., 2016"	"2016/09"	"Oregon"	"41"	"Klamath County, OR"	"41035"	75	Not Applicable	Not Applicable
	"2016"	"2016"	"Sep., 2016"	"2016/09"	"Oregon"	"41"	"Lake County, OR"	"41037"	10	Not Applicable	Not Applicable
	"2016"	"2016"	"Sep., 2016"	"2016/09"	"Oregon"	"41"	"Lane County, OR"	"41039"	259	Not Applicable	Not Applicable
	"2016"	"2016"	"Sep., 2016"	"2016/09"	"Oregon"	"41"	"Lincoln County, OR"	"41041"	45	Not Applicable	Not Applicable
	"2016"	"2016"	"Sep., 2016"	"2016/09"	"Oregon"	"41"	"Linn County, OR"	"41043"	91	Not Applicable	Not Applicable
	"2016"	"2016"	"Sep., 2016"	"2016/09"	"Oregon"	"41"	"Malheur County, OR"	"41045"	19	Not Applicable	Not Applicable
	"2016"	"2016"	"Sep., 2016"	"2016/09"	"Oregon"	"41"	"Marion County, OR"	"41047"	221	Not Applicable	Not Applicable
	"2016"	"2016"	"Sep., 2016"	"2016/09"	"Oregon"	"41"	"Morrow County, OR"	"41049"	11	Not Applicable	Not Applicable
	"2016"	"2016"	"Sep., 2016"	"2016/09"	"Oregon"	"41"	"Multnomah County, OR"	"41051"	479	Not Applicable	Not Applicable
	"2016"	"2016"	"Sep., 2016"	"2016/09"	"Oregon"	"41"	"Polk County, OR"	"41053"	57	Not Applicable	Not Applicable
	"2016"	"2016"	"Sep., 2016"	"2016/09"	"Oregon"	"41"	"Sherman County, OR"	"41055"	Suppressed	Not Applicable	Not Applicable
	"2016"	"2016"	"Sep., 2016"	"2016/09"	"Oregon"	"41"	"Tillamook County, OR"	"41057"	25	Not Applicable	Not Applicable
	"2016"	"2016"	"Sep., 2016"	"2016/09"	"Oregon"	"41"	"Umatilla County, OR"	"41059"	59	Not Applicable	Not Applicable
	"2016"	"2016"	"Sep., 2016"	"2016/09"	"Oregon"	"41"	"Union County, OR"	"41061"	22	Not Applicable	Not Applicable
	"2016"	"2016"	"Sep., 2016"	"2016/09"	"Oregon"	"41"	"Wallowa County, OR"	"41063"	Suppressed	Not Applicable	Not Applicable
	"2016"	"2016"	"Sep., 2016"	"2016/09"	"Oregon"	"41"	"Wasco County, OR"	"41065"	22	Not Applicable	Not Applicable
	"2016"	"2016"	"Sep., 2016"	"2016/09"	"Oregon"	"41"	"Washington County, OR"	"41067"	240	Not Applicable	Not Applicable
	"2016"	"2016"	"Sep., 2016"	"2016/09"	"Oregon"	"41"	"Wheeler County, OR"	"41069"	Suppressed	Not Applicable	Not Applicable
	"2016"	"2016"	"Sep., 2016"	"2016/09"	"Oregon"	"41"	"Yamhill County, OR"	"41071"	75	Not Applicable	Not Applicable
	"2016"	"2016"	"Sep., 2016"	"2016/09"	"Utah"	"49"	"Beaver County, UT"	"49001"	Suppressed	Not Applicable	Not Applicable
	"2016"	"2016"	"Sep., 2016"	"2016/09"	"Utah"	"49"	"Box Elder County, UT"	"49003"	29	Not Applicable	Not Applicable
	"2016"	"2016"	"Sep., 2016"	"2016/09"	"Utah"	"49"	"Cache County, UT"	"49005"	51	Not Applicable	Not Applicable
	"2016"	"2016"	"Sep., 2016"	"2016/09"	"Utah"	"49"	"Carbon County, UT"	"49007"	16	Not Applicable	Not Applicable
	"2016"	"2016"	"Sep., 2016"	"2016/09"	"Utah"	"49"	"Daggett County, UT"	"49009"	Suppressed	Not Applicable	Not Applicable
	"2016"	"2016"	"Sep., 2016"	"2016/09"	"Utah"	"49"	"Davis County, UT"	"49011"	133	Not Applicable	Not Applicable
	"2016"	"2016"	"Sep., 2016"	"2016/09"	"Utah"	"49"	"Duchesne County, UT"	"49013"	11	Not Applicable	Not Applicable
	"2016"	"2016"	"Sep., 2016"	"2016/09"	"Utah"	"49"	"Emery County, UT"	"49015"	Suppressed	Not Applicable	Not Applicable
	"2016"	"2016"	"Sep., 2016"	"2016/09"	"Utah"	"49"	"Garfield County, UT"	"49017"	Suppressed	Not Applicable	Not Applicable
	"2016"	"2016"	"Sep., 2016"	"2016/09"	"Utah"	"49"	"Grand County, UT"	"49019"	Suppressed	Not Applicable	Not Applicable
	"2016"	"2016"	"Sep., 2016"	"2016/09"	"Utah"	"49"	"Iron County, UT"	"49021"	30	Not Applicable	Not Applicable
	"2016"	"2016"	"Sep., 2016"	"2016/09"	"Utah"	"49"	"Juab County, UT"	"49023"	Suppressed	Not Applicable	Not Applicable
	"2016"	"2016"	"Sep., 2016"	"2016/09"	"Utah"	"49"	"Kane County, UT"	"49025"	Suppressed	Not Applicable	Not Applicable
	"2016"	"2016"	"Sep., 2016"	"2016/09"	"Utah"	"49"	"Millard County, UT"	"49027"	Suppressed	Not Applicable	Not Applicable
	"2016"	"2016"	"Sep., 2016"	"2016/09"	"Utah"	"49"	"Morgan County, UT"	"49029"	Suppressed	Not Applicable	Not Applicable
	"2016"	"2016"	"Sep., 2016"	"2016/09"	"Utah"	"49"	"Piute County, UT"	"49031"	Suppressed	Not Applicable	Not Applicable
	"2016"	"2016"	"Sep., 2016"	"2016/09"	"Utah"	"49"	"Rich County, UT"	"49033"	Suppressed	Not Applicable	Not Applicable
	"2016"	"2016"	"Sep., 2016"	"2016/09"	"Utah"	"49"	"Salt Lake County, UT"	"49035"	495	Not Applicable	Not Applicable
	"2016"	"2016"	"Sep., 2016"	"2016/09"	"Utah"	"49"	"San Juan County, UT"	"49037"	11	Not Applicable	Not Applicable
	"2016"	"2016"	"Sep., 2016"	"2016/09"	"Utah"	"49"	"Sanpete County, UT"	"49039"	17	Not Applicable	Not Applicable
	"2016"	"2016"	"Sep., 2016"	"2016/09"	"Utah"	"49"	"Sevier County, UT"	"49041"	18	Not Applicable	Not Applicable
	"2016"	"2016"	"Sep., 2016"	"2016/09"	"Utah"	"49"	"Summit County, UT"	"49043"	17	Not Applicable	Not Applicable
	"2016"	"2016"	"Sep., 2016"	"2016/09"	"Utah"	"49"	"Tooele County, UT"	"49045"	29	Not Applicable	Not Applicable
	"2016"	"2016"	"Sep., 2016"	"2016/09"	"Utah"	"49"	"Uintah County, UT"	"49047"	23	Not Applicable	Not Applicable
	"2016"	"2016"	"Sep., 2016"	"2016/09"	"Utah"	"49"	"Utah County, UT"	"49049"	191	Not Applicable	Not Applicable
	"2016"	"2016"	"Sep., 2016"	"2016/09"	"Utah"	"49"	"Wasatch County, UT"	"49051"	10	Not Applicable	Not Applicable
	"2016"	"2016"	"Sep., 2016"	"2016/09"	"Utah"	"49"	"Washington County, UT"	"49053"	91	Not Applicable	Not Applicable
	"2016"	"2016"	"Sep., 2016"	"2016/09"	"Utah"	"49"	"Wayne County, UT"	"49055"	Suppressed	Not Applicable	Not Applicable
	"2016"	"2016"	"Sep., 2016"	"2016/09"	"Utah"	"49"	"Weber County, UT"	"49057"	148	Not Applicable	Not Applicable
	"2016"	"2016"	"Sep., 2016"	"2016/09"	"Washington"	"53"	"Adams County, WA"	"53001"	11	Not Applicable	Not Applicable
	"2016"	"2016"	"Sep., 2016"	"2016/09"	"Washington"	"53"	"Asotin County, WA"	"53003"	18	Not Applicable	Not Applicable
	"2016"	"2016"	"Sep., 2016"	"2016/09"	"Washington"	"53"	"Benton County, WA"	"53005"	124	Not Applicable	Not Applicable
	"2016"	"2016"	"Sep., 2016"	"2016/09"	"Washington"	"53"	"Chelan County, WA"	"53007"	43	Not Applicable	Not Applicable
	"2016"	"2016"	"Sep., 2016"	"2016/09"	"Washington"	"53"	"Clallam County, WA"	"53009"	70	Not Applicable	Not Applicable
	"2016"	"2016"	"Sep., 2016"	"2016/09"	"Washington"	"53"	"Clark County, WA"	"53011"	264	Not Applicable	Not Applicable
	"2016"	"2016"	"Sep., 2016"	"2016/09"	"Washington"	"53"	"Columbia County, WA"	"53013"	11	Not Applicable	Not Applicable
	"2016"	"2016"	"Sep., 2016"	"2016/09"	"Washington"	"53"	"Cowlitz County, WA"	"53015"	59	Not Applicable	Not Applicable
	"2016"	"2016"	"Sep., 2016"	"2016/09"	"Washington"	"53"	"Douglas County, WA"	"53017"	20	Not Applicable	Not Applicable
	"2016"	"2016"	"Sep., 2016"	"2016/09"	"Washington"	"53"	"Ferry County, WA"	"53019"	Suppressed	Not Applicable	Not Applicable
	"2016"	"2016"	"Sep., 2016"	"2016/09"	"Washington"	"53"	"Franklin County, WA"	"53021"	28	Not Applicable	Not Applicable
	"2016"	"2016"	"Sep., 2016"	"2016/09"	"Washington"	"53"	"Garfield County, WA"	"53023"	Suppressed	Not Applicable	Not Applicable
	"2016"	"2016"	"Sep., 2016"	"2016/09"	"Washington"	"53"	"Grant County, WA"	"53025"	55	Not Applicable	Not Applicable
	"2016"	"2016"	"Sep., 2016"	"2016/09"	"Washington"	"53"	"Grays Harbor County, WA"	"53027"	54	Not Applicable	Not Applicable
	"2016"	"2016"	"Sep., 2016"	"2016/09"	"Washington"	"53"	"Island County, WA"	"53029"	59	Not Applicable	Not Applicable
	"2016"	"2016"	"Sep., 2016"	"2016/09"	"Washington"	"53"	"Jefferson County, WA"	"53031"	44	Not Applicable	Not Applicable
	"2016"	"2016"	"Sep., 2016"	"2016/09"	"Washington"	"53"	"King County, WA"	"53033"	1017	Not Applicable	Not Applicable
	"2016"	"2016"	"Sep., 2016"	"2016/09"	"Washington"	"53"	"Kitsap County, WA"	"53035"	159	Not Applicable	Not Applicable
	"2016"	"2016"	"Sep., 2016"	"2016/09"	"Washington"	"53"	"Kittitas County, WA"	"53037"	34	Not Applicable	Not Applicable
	"2016"	"2016"	"Sep., 2016"	"2016/09"	"Washington"	"53"	"Klickitat County, WA"	"53039"	19	Not Applicable	Not Applicable
	"2016"	"2016"	"Sep., 2016"	"2016/09"	"Washington"	"53"	"Lewis County, WA"	"53041"	70	Not Applicable	Not Applicable
	"2016"	"2016"	"Sep., 2016"	"2016/09"	"Washington"	"53"	"Lincoln County, WA"	"53043"	12	Not Applicable	Not Applicable
	"2016"	"2016"	"Sep., 2016"	"2016/09"	"Washington"	"53"	"Mason County, WA"	"53045"	40	Not Applicable	Not Applicable
	"2016"	"2016"	"Sep., 2016"	"2016/09"	"Washington"	"53"	"Okanogan County, WA"	"53047"	36	Not Applicable	Not Applicable
	"2016"	"2016"	"Sep., 2016"	"2016/09"	"Washington"	"53"	"Pacific County, WA"	"53049"	18	Not Applicable	Not Applicable
	"2016"	"2016"	"Sep., 2016"	"2016/09"	"Washington"	"53"	"Pend Oreille County, WA"	"53051"	Suppressed	Not Applicable	Not Applicable
	"2016"	"2016"	"Sep., 2016"	"2016/09"	"Washington"	"53"	"Pierce County, WA"	"53053"	528	Not Applicable	Not Applicable
	"2016"	"2016"	"Sep., 2016"	"2016/09"	"Washington"	"53"	"San Juan County, WA"	"53055"	15	Not Applicable	Not Applicable
	"2016"	"2016"	"Sep., 2016"	"2016/09"	"Washington"	"53"	"Skagit County, WA"	"53057"	97	Not Applicable	Not Applicable
	"2016"	"2016"	"Sep., 2016"	"2016/09"	"Washington"	"53"	"Skamania County, WA"	"53059"	Suppressed	Not Applicable	Not Applicable
	"2016"	"2016"	"Sep., 2016"	"2016/09"	"Washington"	"53"	"Snohomish County, WA"	"53061"	404	Not Applicable	Not Applicable
	"2016"	"2016"	"Sep., 2016"	"2016/09"	"Washington"	"53"	"Spokane County, WA"	"53063"	367	Not Applicable	Not Applicable
	"2016"	"2016"	"Sep., 2016"	"2016/09"	"Washington"	"53"	"Stevens County, WA"	"53065"	36	Not Applicable	Not Applicable
